,category,news_url,News
10,political,https://en.setopati.com/political/160963,"
Advisor to the then home minister Ram Bahadur Thapa, Indrajit Rai, has been arrested over involvement in the racket that swindled tens of millions from Nepali citizens promising to send them to America as Bhutanese refugees.
Rai, who was advisor to the then home minister Thapa in 2017, was arrested from Sunakothi, Lalitpur Tuesday morning.
Investigations have showed that Rai had connived with one Keshav Dulal and others to collect tens of millions from many persons promising to send them to America as Bhutanese refugees when Thapa was home minister.
“We will include facts about his involvement in the file. It is not time to reveal that,” Chief of Kathmandu Police Range SSP Dan Bahadur Karki told Setopati. “We have arrested him and moved investigations forward as he had to be arrested now.”
Rai had facilitated with the Home Ministry to create fake Bhutanese refugees, according to a police officer involved in investigation, and has been arrested after the police collected evidence establishing his involvement.
Keshav Dulal, Sanu Bhattarai, Tanka Kumar Gurung, Sandesh Sharma and Sagar Rai have already been arrested in the case.
Dulal would deploy Sagar Rai and others to collect details and money from the victims, and also coordinate with Thapa’s advisor Rai at the Home Ministry, the investigations have showed. Indrajit Rai has been arrested after the others arrested in the case took his name in their statement.
“We have been told that Rai also took money. We will also look at his bank accounts,” the officer added.
Rai allegedly took more than Rs 50 million in the scam. “He seems to have done all the necessary things inside the Home Ministry. He seems to have played a major role in arranging things inside the ministry.”
Another police source stated that Rai played a role when he was advisor to Thapa while others also played a role after that.
The Home Ministry had formed a task force under the then Joint Secretary Bal Krishna Panthi in 2018 to identify previously unrecorded Bhutanese refugees. The task force had submitted its report to the Home Ministry but it was not made public leading to suspicion that fake refugees were included in that report itself.
Kathmandu Police acquired that report from the Home Ministry on April for investigations. A source claimed that over 800 fake refugees were included in that report. Genuine refugees were included only in four schedules of the report while the remaining names were added later, according to the source.  
The police are also planning to arrest others who facilitated the scam after Indrajit Rai.
The Kathmandu Valley Crime Division had first received complaint accusing Keshav Dulal and others of fraud by creating fake Bhutanese refugees. It arrested Dulal and sent the file to the Kathmandu Police for further investigations.
The police is investigating them under Fraud and Organized Crime.
"
11,political,https://en.setopati.com/political/160962,"
Janata Samajwadi Party (JSP) Chairman Upendra Yadav has been sworn in as lawmaker.
Speaker Devraj Ghimire administered the oath of office and secrecy to Yadav amid a ceremony held at the Singha Durbar on Tuesday.
Yadav was elected as a member of the House of Representatives after winning the by-election held in the Bara-2 constituency on April 23. He secured 28,415 votes to beat Shiva Chandra Kushwaha of Janamat Party by 5,081 votes.
The Bara-2 constituency had fallen vacant after Ram Sahay Prasad Yadav was elected vice-president.
The JSP chairman had lost to Janamat Party Chairman CK Raut in the HoR constituency of Saptari-2 in the November 2022 general election.
 
 
 
"
12,political,https://en.setopati.com/political/160961,"
President Ram Chandra Paudel has said that he will bear the expenses incurred during his treatment in India himself.
Press Coordinator Khila Karki issuing a statement on Tuesday has said that President Paudel wishes to bear the expenses himself.
Paudel was taken to New Delhi on a Shree Airlines flight on April 19 for treatment at the All India Institute of Medical Sciences (AIIMS). He returned on a regular Nepal Airlines flight Sunday night after completing his treatment.
Paudel was first taken to the Tribhuvan University Teaching Hospital (TUTH) after chest problems. Fluid from the left side of his lungs was extracted and sent for tests that day.
He was flown to India after the problems persisted.
"
13,political,https://en.setopati.com/political/160959,"
Rastriya Swatantra Party (RSP) President Rabi Lamichhane has said that the writ petition filed in the Supreme Court (SC) against the Office of Attorney General (OAG) for not trying him over passport controversy should be revoked.
Furnishing written response sought from him by the SC while hearing the petition filed by Yubaraj Paudel, Lamichhane has claimed that the SC does not have the rights to revoke the decision of OAG pointing that the Constitution has made OAG the final arbiter of whether the government should file a case or not.
Lamichhane in his written response has claimed that the SC has set a precedent establishing that the OAG’s decision cannot be questioned.
Paudel in his petition has cited the SC’s interpretation in the case of Mohammad Aftab Alam pointing that the decision to not lodge a case cannot be taken merely on the wishes of OAG if the accused seems to be guilty following investigations. But Lamichhane has pointed that there is no victim in his case like that in case of Alam and claimed that the OAG decision to not lodge a case is appropriate.
He has further argued that a precedent of revoking the OAG’s decision following judicial examination would end the autonomy of the government attorneys in deciding whether to prosecute a case or not leaving them to work in fear that their decision may be overturned by the court.
Attorney General Din Mani Pokharel on March 20 had decided to not lodge case against Lamichhane.
The District Government Attorney’s Office (DGAO), Kathmandu had submitted a report including the decision to not lodge a case against Lamichhane to the High Court Government Attorney’s Office, Patan.
Any proposal to not lodge case has to be sent to the High Court Government Attorney’s Office, and the office will have to study the proposal and send a report to the Office of Attorney General (OAG) if it also decides to not lodge case.
The High Court Government Attorney’s Office, Patan had endorsed the decision of DGAO and submitted the file to the OAG.
The DGAO based its decision to not lodge a case mainly on four grounds.
The fact that the immigration records do not show that Lamichhane used the passport (No 08834838) acquired in 2015 as the first ground to not lodge the case, according to Neupane.
The second ground for not lodging the case is that he was a Nepali citizen by descent before becoming American citizen and his status was that of non-resident Nepali and not that of a foreigner.
The fact that the disputed passport has been revoked by the Department of Immigration and he has already reacquired Nepali citizenship has been used as the third ground by the DGAO for not lodging the case.
It has used the recommendation to not lodge a case made in the report submitted by the District Police Range, Kathmandu, after completing its long investigation on Lamichhane’s passport as the fourth reason for not lodging case.
Lamichhane was accused of acquiring a Nepali passport using his invalid Nepali citizenship certificate while he still held a United States passport.
Police were investigating a case filed against Lamichhane alleging that he had acquired a Nepali passport by providing false details.
A writ petition had been filed at the Supreme Court over Lamichhane’s citizenship controversy before that.
After the final hearing on the petition on January 27, the Supreme Court had ruled that Lamichhane was ineligible to become a lawmaker as he did not complete the process to re-acquire his citizenship certificate that became invalid after he acquired US citizenship. Lamichhane had resigned as deputy prime minister and home minister the same day.
He later reacquired Nepali citizenship. He also returned the Nepali passport acquired using his invalid Nepali citizenship.
"
14,political,https://en.setopati.com/political/160957,"
Rastriya Swatantra Party (RSP) President Rabi Lamichhane has been elected as the RSP parliamentary party leader again.
Lamichhane was elected unopposed as the parliamentary party leader during a meeting of the RSP parliamentary party held on Monday afternoon, an RSP lawmaker told Setopati.
The party’s central committee also held a meeting earlier in the day.
RSP Joint General Secretary Kabindra Burlakoti said after the central committee meeting that the party’s support to the government continued and that the joint meeting scheduled for Friday would take the remaining decisions.
“It has been decided to conclude the discussion about government through Friday’s joint meeting,” Burlakoti said.
The central committee meeting also formed 36 different departments of the party.
"
15,political,https://en.setopati.com/political/160955,"
Rastriya Swatantra Party (RSP) will decide only on Friday whether to join the current government or not.
Talking to journalists after the party’s central committee meeting held on Monday, RSP General Secretary Mukul Dhakal said that the party will decide about participation in the government on Friday.
During the central committee meeting held at the party office in Basundhara, RSP central members expressed their views on whether the party should join the government or not.
The meeting also discussed the possibility of joining the government if the party were to get the ministries it had been given previously and if Prime Minister Pushpa Kamal Dahal agreed to rewrite the government’s common minimum program.
Earlier, PM Dahal proposed during a meeting with RSP President Lamichhane on Sunday that RSP join the government.
Lamichhane in response said that the party was not in favor of immediately joining the government but he expressed interest regarding the ministries his party had previously been given.
He also showed interest about the removal of the issues included in the common minimum programs when RSP was in the government and told Dahal that many questions had been raised about the speed the government achieved until now and also about lack of completion of the Cabinet.
"
16,political,https://en.setopati.com/political/160954,"
Nepal Police has written to the Federal Parliament Secretariat informing that CPN-UML House of Representatives (HoR) member Laxmi Mahato Koiri has been absconding after being accused of murder.
DIG Tek Prasad Rai had written to the Federal Parliament Secretariat on December 22, 2022 on behalf of the Nepal Police Headquarters informing that lawmaker Koiri is absconding but Speaker Dev Raj Ghimire, who was elected to the post from UML, did not suspend Koiri.
The Nepal Police has again written to the Federal Parliament Secretariat informing about Koiri’s fugitive status. “A letter has been received addressing the speaker,” Federal Parliament Secretariat Spokesperson Ekram Giri told Setopati. “Text of the letter is similar to the previous letter.”
The new HoR regulations passed on April 2 has provision of suspending any fugitive lawmaker but Speaker Ghimire has yet to inform the House about Koiri’s suspension insisting that another letter should arrive after the new regulations came into force.
The Janakpur High Court had ordered Koiri be sent to custody for investigation in the case accusing him of encircling and thrashing Armed Police Force ASI Thaman BK to death on September 11, 2015. But he has been absconding.
The House meeting was adjourned for a while on Friday following protests by ruling lawmakers after Speaker Dev Raj Ghimire announced approval of leave of Koiri along with other lawmakers pointing that he was undergoing treatment.
Speaker Ghimire later agreed to do in accordance to the law in the new session of the House.
"
17,political,https://en.setopati.com/political/160952,"
Nepali Congress lawmaker Chandra Bhandari has returned to Nepal after treatment in India.
Bhandari landed at the Tribhuvan International Airport in Kathmandu on Sunday evening.
Bhandari was treated for burn injuries at the National Burns Center in Mumbai for two and a half months.
Bhandari’s health has improved of late and he has started speaking and walking. He will undergo physiotherapy at home.
Bhandari and his 86-year-old mother Hari Kala were seriously injured in a fire caused by a gas leak at their rented apartment in Buddhanagar, Kathmandu, on the night of February 15. They were then taken to the Burn Hospital at Kirtipur for treatment.
Bhandari’s mother succumbed to injuries while undergoing treatment on February 16, while Bhandari was flown to India for further treatment the same day.
"
18,political,https://en.setopati.com/political/160950,"
Prime Minister (PM) Pushpa Kamal Dahal has proposed Rastriya Swatantra Party (RSP) to join his government.
PM Dahal made the proposal during his meeting with RSP President Rabi Lamichhane at Baluwatar Sunday morning. Lamichhane in response said that the party was not in favor of immediately joining the government but he, nonetheless, showed interest about the ministries his party had previously been given.
“PM actually invited me to extend felicitations. Discussion about contemporary politics obviously happens in that,” Lamichhane told Setopati. “He said that he would like us to join the government and work together. I told him that we didn’t have that thought and wanted to work harder on building the party.”
He also showed interest about removal of the issues included in the common minimum programs when RSP was in the government and told Dahal that many questions had been raised about the speed the government achieved until now and lack of completion of the Cabinet.
“We don’t have interest in joining the government. I have told him that we would hold discussion after he asked but we would wait for some time,” he added. “We have only recently come after election. It is normal to ask about our portfolios in the government, what will happen to our previous ministries.”
He revealed that PM Dahal promised to hold discussion on that.
Rabi Lamichhane had been inducted as home minister on December 26, 2022. The party had sent three ministers including Lamichhane and a state minister to the Cabinet. It quit the government on February 5 following PM Dahal’s refusal to give it the Home Ministry after the Supreme Court (SC) ruled that Lamichhane was ineligible to become a lawmaker as he had not completed the process to reacquire his Nepali citizenship certificate that had become invalid after he acquired US citizenship.
Lamichhane has been reelected lawmaker in the by-election held in Chitwan-2 while the party added another seat to its 20 secured in November 2022 after its candidate Swarnim Wagle was elected from Tanahun-1 that became vacant following election of Ram Chandra Paudel of Nepali Congress as the president.
"
19,political,https://en.setopati.com/political/160949,"
Nepal Bar Association (NBA) has launched an agitation with eight different demands from Sunday.
NBA has demanded that the chief justice be appointed without delay, the government fulfill its constitutional responsibilities, a meeting of the Constitutional Council be convened immediately, justices and judges be appointed in all the vacant positions in the Supreme Court and other courts as soon as possible, among others.
NBA has also expressed disagreement over the ranking of chief justice in the bill on order of precedence presented in the National Assembly. Stating that the chief justice has been moved down from fourth to fifth in the hierarchy in the bill, it has asked the government to rectify the ranking.
NBA General Secretary Anjita Khanal said that they will demonstrate with placards for a week from Sunday to put pressure on the government. She added that they will launch the next phase of their agitation if their demands are not met within that period.






"
20,political,https://en.setopati.com/political/160946,"
Janata Samajwadi Party (JSP) Chairman Upendra Yadav is set to become the parliamentary party leader after being elected to the House of Representatives (HoR) winning the recent by-election held in Bara-2.
Yadav is still busy meeting the voters in his constituency to thank them and has informed Speaker Dev Raj Ghimire that he wants to get sworn in on Tuesday.
Yadav, who had lost to Janamat Party Chairman CK Raut in the HoR constituency of Saptari-2 in November 2022, had made his confidant Ram Sahay Prasad Yadav the parliamentary party leader ahead of Federal Council Chairman Ashok Rai. But the post is vacant since Chairman Yadav got the latter elected the vice-president of the country to contest by-election in the vacant constituency of Bara-2.
“Who else can claim to become parliamentary party leader ahead of him? He had made Ram Sahay Prasad Yadav the parliamentary party leader for his own interest,” a JSP lawmaker told Setopati. “Deputy parliamentary party leader Naval Kishore Sah is currently leading the parliamentary party after Ram Sahay Prasad Yadav became vice-president. It is almost certain that Chairman Yadav himself will become the parliamentary party leader.”
Another JSP leader stated that whether the party will join the government or not would be decided only after Yadav becomes the parliamentary party leader. “No one other than Yadav knows whether the party will join the government or not. Only he knows who he will send to the government if he does not go himself,” the leader opined. “He had promised the post of minister to many leaders at the time of by-election. It will be difficult to estimate who he will make if he makes one person minister.”
Ashok Rai is education minister representing JSP in the current government. Yadav has not sent anyone to oversee the Ministry of Forests and Environment that has been allocated to the party.
Yadav has become minister thrice until now. He had led the party in the Cabinet whenever the party joined the government except when Sher Bahadur Deuba became prime minister as per the Supreme Court order in July 2021.
"
